id	name	name_en	district	address	status	price_avg
967	丹凤楼雅宴·大富贵(斜土店)		黄浦区	黄浦区斜土东路18号2楼	active	200
968	品粹生态餐饮(绿地海外滩店)		黄浦区	黄浦区中山南路566弄外滩绿地中心B栋	active	300
970	憶长安·西安宴·陕派官府菜		浦东新区	上海市浦东新区锦延路282号	active	320
971	懒猴子泡馍(打浦桥店)		黄浦区	上海市黄浦区肇嘉浜路6号乙	active	38
972	秦潮食集(花木时光店)		浦东新区	上海市浦东新区杨高南路99弄1号花木时光里B1-122号	active	45
973	陕现·西安小馆(西岸凤巢店)		徐汇区	上海市徐汇区云锦路683号西岸凤巢AI PLAZA 5楼	active	75
974	子午路张记肉夹馍(思南路店)		黄浦区	上海市黄浦区思南路7号	active	52
975	西安5号米皮(仙霞西路店)		长宁区	上海市长宁区仙霞西路636号	active	28
976	秦韵味道(国权北路店)		杨浦区	上海市杨浦区国权北路1372号、1374号	active	40
977	麦之初·陕小馆(长宁Art Park大融城店)		长宁区	上海市长宁区淞虹路377号长宁Art Park大融城LG2	active	37
978	张有德老字号牛肉面		静安区	上海市静安区愚园路315号(静安寺地铁站1号口步行360米)	active	34
979	德元兰州纯汤牛肉面(奉贤路店)		静安区	上海市静安区奉贤路55-1号	active	36
980	宁夏印象·盐池滩羊(徐家汇店)		徐汇区	上海市徐汇区蒲汇塘路98号-6幢1层102室	active	150
981	宁夏马记彭浦清真饭店		静安区	上海市静安区汾西路753号（近平顺路）	active	91
982	翠花娘家东北菜(国和路店)		杨浦区	国和路1203号(近包头路)	active	80
983	吕老哈印象锅包肉(虹口海伦路店)		虹口区	四平路海伦路地铁站附近(原东北篱笆院)	active	70
984	冰城老于家(徐汇店)		徐汇区	宛平南路404号(近斜土路/东安路)	active	85
985	李老哈·东北菜(宋园路店)		长宁区	宋园路73号	active	80
986	军哥饺子王		闵行区	芦恒路196弄一品漫城二期商业街30号102	active	50
987	傻大姐东北菜水饺(梅川路店)		普陀区	梅川路	active	35
988	姚稷大铁锅(东新路店)		普陀区	东新路143号	active	80
989	玺炖·中国铁锅炖(陆家嘴店)		浦东新区	浦东大道1096号	active	90
990	老朴家铁锅炖(总店)		黄浦区	天津路423-3号	active	88
991	瑞鑫饺子馆(兰溪路店)		普陀区	兰溪路29号(近曹杨路)	active	56
992	仲秋的饺子馆(曹杨路复悦荟店)		普陀区	曹杨路复悦荟(真如站附近)	active	50
993	东北四季饺子王(昌平路店)		静安区	昌平路7号	active	35
994	喜鼎海胆水饺(长宁来福士店)		长宁区	长宁路1191号长宁来福士L1层(老洋房)	active	237
995	喜尚鲜·东北小馆(外滩外白渡桥店)		虹口区	北外滩外白渡桥旁	active	150
996	上关雪东北菜(宝地广场店)		杨浦区	昆明路555号宝地广场C座2楼	active	120
997	海金滋(陕西南路店)		黄浦区	进贤路240号(近陕西南路)	active	75
998	兰心餐厅(进贤路店)		黄浦区	进贤路130号(近茂名南路)	active	100
999	茂隆餐厅(进贤路店)		黄浦区	进贤路134号(近茂名南路)	active	112
1000	德兴馆(广东路总店)	De Xing Guan	黄浦区	上海市黄浦区广东路471号(近福建中路)	active	49
1001	春餐厅(进贤路店)		黄浦区	进贤路124号	active	131
1002	老吉士酒家(天平路店)		徐汇区	天平路41号(近淮海中路)	active	260
1003	上海老饭店(豫园店)	Shanghai Classical Restaurant	黄浦区	上海市黄浦区福佑路242号(豫园商城内)	active	164
1004	老正兴菜馆(福州路店)		黄浦区	福州路556号	active	180
1005	圆苑(兴国路店)		徐汇区	兴国路201号(近泰安路)	active	190
1006	绿波廊(豫园店)	Lu Bo Lang	黄浦区	上海市黄浦区豫园路115号(近九曲桥)	active	162
1007	福1015(愚园路店)	Fu 1015	长宁区	上海市长宁区愚园路1015号	active	1300
1008	雍福会(永福路店)		徐汇区	永福路200号(原英国领事馆)	active	900
1009	王宝和酒家(福州路总店)		黄浦区	福州路603号	active	1100
1010	滇味园传统云南过桥米线(宁波路店)		黄浦区	上海市黄浦区宁波路204号C	active	51
1011	上汤·云南过桥米线·卤烤(奉贤路店)		静安区	上海市静安区奉贤路218号(奉贤路南汇路口)	active	65
1012	云采云南菜(云南大厦店)		普陀区	上海市普陀区中山北路2088号云南大厦3层	active	100
1013	云之缘云南民族菜Lotus Eatery(定西路店)		长宁区	上海市长宁区定西路1112号(近武夷路/民生银行斜对面)	active	120
1014	麦麦山云南菜(缤谷广场店)		长宁区	上海市长宁区天山路341号缤谷广场西座301室	active	100
1015	岚·山野云南特色菜(愚园路CP静安店)		静安区	愚园路1398号CP静安6楼	active	110
1016	滇界云南鲜菌火锅(五角场万达店)		杨浦区	上海市杨浦区国宾路58号五角场万达广场B座1-2层外街(小米北侧,地铁10号线五角场站5号口)	active	220
1017	黔莊		闵行区	上海市闵行区七莘路3599号华商时代广场5栋102-108号	active	85
1018	秦香岚·贵州菜·凯里酸汤鱼		长宁区	上海市长宁区天山路1111号创邑MIX下沉广场B1(奥乐齐旁)	active	80
1019	八山一水黔菜餐厅		浦东新区	上海市浦东新区成山路1339号2层	active	90
1020	上黔庄一品·酸汤鱼(吴中路店)		闵行区	上海市闵行区吴中路933号(环镇西路口)	active	100
1021	黔香阁(虹中路店)		闵行区	上海市闵行区虹中路527号	active	150
1022	黔山婆·地道贵州菜(静安店)		静安区	上海市静安区富民路179号2楼	active	130
1023	山石榴·贵州菜(丰盛里店)		静安区	茂名北路281弄16号304单元3楼(南京西路地铁站14号口旁)	active	117
1024	毛辣果Maolaguo		徐汇区	上海市徐汇区复兴西路100-2号	active	220
1025	怡妮新疆风味餐厅(东江湾路店)		虹口区	虹口区东江湾路98号(近宝山路,敏德坊西北1门旁)	active	64
1026	艾尼巴亿餐厅(曲阳路店)		虹口区	曲阳路759号天山宾馆1楼(近中山北二路)	active	95
1027	西域盛宴(古美店)		闵行区	古美路1488号1-2层(近漕宝路)	active	80
1028	新疆伊宁远征餐厅		静安区	乌鲁木齐北路191号一楼(近愚园路)	active	84
1029	二道桥1881西域楼兰餐厅		虹口区	花园路171号(虹口足球场地铁站3/8号线7号口)	active	80
1030	锡伯新疆餐厅(常熟路店)		静安区	常熟路83号神州商务大厦3楼(近巨鹿路)	active	150
1031	胡集酒肆·唐潮西域菜(万象城店)		闵行区	吴中路1599号万象城5层L517室	active	120
1032	BARFU·抓饭屋(武定路店)		静安区	武定路365号-1	active	56
1033	卡尔湾新疆餐厅(虹梅路店)		闵行区	虹梅路地铁站附近	active	38
1034	塔城饭店(新沪路店)		宝山区	新沪路	active	50
1035	阿卡哥哥·喀什葛尔手抓饭(静安店)		静安区	静安区	active	55
1036	黑丰抓饭(国济路店)		杨浦区	国济路30号-15(江湾体育场地铁站2号口步行130米)	active	45
1037	捡角台湾食堂(古北店)		长宁区	上海市长宁区伊犁南路288弄7幢7号楼一层713室	active	50
1038	芳邻食堂(宋园路店)		长宁区	宋园路38号	active	50
1039	吉亨面馆(古北1699店)		闵行区	古北路1699号古北1699商业广场B2层	active	55
1040	台北七条通牛肉面(漕宝路店)		徐汇区	漕宝路400号明申商务广场F1层(原苍梧路14-20号)	active	45
1041	鹅庄·台湾美食(金汇庭院店)		闵行区	金汇路467号(桔子酒店旁)	active	60
1042	吴记鲜定味(吴中路店)		闵行区	吴中路1050号盛世莲花广场东楼1层(莲花路口北)	active	155
1043	和盈台湾料理(东方路店)		浦东新区	东方路1298号1层(近峨山路口)	active	90
1044	千秋小馆·台湾菜(古北店)		长宁区	黄金城道887号鹿特丹花园(荣华东道19弄)	active	71
1045	蔡家食谱(古北一店)		长宁区	上海市长宁区水城南路85号美丽华花园首层D区(近延安西路)	active	130
1046	台北雅厨(中芯花园店)		浦东新区	青桐路199弄中芯花园15号(近广兰路丹桂路)	active	90
1047	光头匠·光实匠(南丰城店)		长宁区	遵义路100号虹桥南丰城南区3楼L330单元	active	231
1048	bistro bonbon凤凤亭(武夷路店)		长宁区	武夷路168号翡悦里2号楼1层106	active	185
1049	美·大董(外滩BFC店)		黄浦区	中山东二路558号BFC外滩金融中心N1幢201单元	active	500
1050	四季民福PEKING CHAMBER(吴淞路外白渡桥店)		虹口区	吴淞路130号城投控股大厦裙楼北座3层	active	200
1051	全聚德(淮海中路店)		黄浦区	淮海中路780号栗时代大厦4F	active	120
1052	小大董(新世界城店)		黄浦区	南京西路2-68号新世界城6楼	active	120
1053	洪长兴(云南南路店)		黄浦区	云南南路1号(近延安东路，大世界地铁站1号口步行230米)	active	89
1054	老门框爆肚涮肉(四川北路店)		虹口区	四川北路838号1楼	active	110
1055	南门涮肉(世博大道总店)		浦东新区	世博大道450号	active	150
1056	佟爷老北京炙子烤肉(定西路店)		长宁区	定西路655-2号(定西路美食街)	active	115
1057	小吊梨汤·北京菜·烤鸭(豫园店)		黄浦区	旧校场路159号豫园百货天裕楼3楼(近7号门)	active	100
1058	谢记武汉热干面(七浦路店)		虹口区	七浦路(近海宁路/天潼路商圈)	active	17
1059	蔡记炸酱热干面(昌里路店)		浦东新区	上海市浦东新区昌里路247-3号	active	21
1060	九宫殿热干面(来福士广场店)		黄浦区	西藏中路268号来福士广场B1层	active	34
1061	楚褚热干面(宝山万达店)		宝山区	宝山万达广场(一二八纪念路/共和新路)	active	22
1062	楚韵酒馆·湖北卤味·潜江小龙虾(徐泾店)		青浦区	盈港东路2815号(徐泾/虹桥商务区)	active	102
1063	来菜·湖北头牌藕汤(环球港店)		普陀区	中山北路3300号月星环球港4楼	active	90
1064	老荆味武汉美食		黄浦区	上海市黄浦区延安东路700号港泰广场1楼	active	25
1065	莲餐厅·湖北菜(中山公园店)		长宁区	上海市长宁区长宁路641号(长宁区政府隔壁，江苏路街道)	active	90
1066	监利早酒·湖北菜(国定路店)		杨浦区	国定路504号(近复旦大学/五角场)	active	120
1067	椰子不语椰子鸡火锅(淮海店)		黄浦区	淮海中路939号巴黎春天4楼01号	active	135
1068	冷三先生(虹莘路店)		闵行区	闵行区虹莘路3988号帝璟大厦216室	active	110
1069	嗲嗲的椰子鸡·太琼糟粕醋(百联又一城店)		杨浦区	淞沪路8号百联又一城购物中心8F	active	129
1070	牛信亭炭火烤肉·韩式料理(虹泉路店)		闵行区	闵行区虹泉路1101弄28号B座	active	100
1071	扎西达娲藏文化演艺餐厅(徐汇绿地缤纷城店)		徐汇区	东安路562号绿地缤纷城	active	98
1072	多杰拉姆藏餐吧(朱家角店)		青浦区	朱家角古镇西湖街41号	active	80
1073	喜来稀肉(虹泉路店)		闵行区	闵行区虹泉路1101弄10号	active	112
1074	陆丝芬·柳州原汤螺蛳粉(淮海中路店)		黄浦区	淮海中路542弄3号	active	42
1075	青春贝壳韩国烤肉(旗舰店)		长宁区	长宁区古北路1699号大成商务广场2楼	active	150
1076	文家粉楼(静安大悦城店)		静安区	西藏北路166号静安大悦城香蕉市场	active	40
1077	正三熙小木屋烤肉(虹泉路一号店)		闵行区	闵行区虹泉路1101弄46号1楼	active	130
1078	赣南粉局·江西锅气炒粉(久光中心店)		静安区	共和新路2188号上海久光中心B2	active	35
1079	孔德洞真味酱蟹		闵行区	闵行区银亭路天乐广场3楼	active	200
1080	掌柜的店·河南菜(日月光店)		黄浦区	徐家汇路618号日月光中心广场2F-16B	active	88
1081	草家真味酱蟹(天乐广场店)		闵行区	闵行区银亭路天乐广场	active	180
1082	荣豫·河南菜(ONE上海张园店)		静安区	南京西路张园ONE Shanghai	active	100
1083	韩味岛酱蟹(天乐广场店)		闵行区	闵行区银亭路天乐广场102号	active	100
1084	熹餐厅		杨浦区	民府路578号尚浦汇一期T3号楼1层01-02室(B站总部正门)	active	200
1085	富乐满韩国正宗炸鸡(虹泉路店)		闵行区	闵行区虹泉路1051弄9号(近金汇南路)	active	100
1086	大翰宫·蒙古包烤全羊·融合菜(七宝店)		闵行区	沪星路105号金尊广场4楼	active	120
1087	bb.q Chicken比比客(虹泉路店)		闵行区	闵行区虹泉路1078号井亭天地生活广场	active	90
1088	家在塔啦·烤全羊·蒙古包餐厅(天钥桥路店)		徐汇区	天钥桥路214号哈尼美食广场4层	active	127
1089	多乐房土豆汤(虹泉路店)		闵行区	闵行区虹泉路1078号井亭天地生活广场	active	95
1090	额尔敦传统涮(延安中路店)		静安区	延安中路1111号	active	126
1091	万寿亭参鸡汤(虹泉路店)		闵行区	闵行区虹莘路3988号帝璟大厦2楼207室	active	90
1092	济州食堂by钟路商会(虹泉路店)		闵行区	闵行区虹泉路1078号井亭天地东区F2	active	100
1093	巴屋巴屋正宗韩国料理		闵行区	闵行区虹泉路1051弄17号1楼103室	active	95
1094	青鹤谷烤肉(虹泉路店)		闵行区	闵行区虹泉路1078号井亭天地生活广场	active	140
1095	姜虎东白丁(上海店)		闵行区	闵行区虹泉路1078号井亭天地生活广场	active	130
1096	四面泰(环贸iapm店)		徐汇区	徐汇区淮海中路999号环贸iapm广场L5	active	150
1097	Home Thai(K11店)		黄浦区	黄浦区淮海中路300号K11购物艺术中心4层	active	160
1098	富贵椰Thai Bistro & Eatery(丰盛里店)		静安区	静安区茂名北路丰盛里	active	140
1099	POETS泰狮(徐家汇店)		徐汇区	徐汇区肇嘉浜路1111号美罗城	active	130
1100	Mi Thai(安福路店)		徐汇区	徐汇区安福路	active	150
1101	Hidden Thai Bistro		静安区	静安区南京西路1601号芮欧百货B1	active	110
1102	Akanee Thai Izakaya(愚园路)		静安区	静安区愚园路	active	160
1103	Zaafran(素凯泰酒店)		静安区	静安区威海路388号素凯泰酒店内	active	350
1104	泰北清迈小馆(虹桥路店)		徐汇区	徐汇区虹桥路地铁站附近	active	100
1105	清迈排挡(北外滩来福士店)		虹口区	虹口区东大名路999号北外滩来福士B1	active	110
1106	船面专门店(美罗城店)		徐汇区	徐汇区肇嘉浜路1111号美罗城	active	60
1107	大学路泰餐(大学路店)		杨浦区	杨浦区大学路	active	90
1109	清迈瓦罐火锅		徐汇区	徐汇区永康路	active	120
1110	Rasa Rasa越南料理&串烧(新天地店)		黄浦区	黄浦区淮海中路333号新天地广场4楼	active	120
1111	FAT PHO大發越南粉(丰盛里店)		静安区	静安区茂名北路丰盛里	active	80
1112	FAT PHO大發越南粉(新天地店)		黄浦区	黄浦区淮海中路333号新天地广场B2层17室	active	67
1113	西贡妈妈Saigon Mama(上海商城店)		静安区	静安区南京西路1376号上海商城1层	active	84
1114	西贡妈妈Saigon Mama(港汇恒隆店)		徐汇区	徐汇区虹桥路1号港汇恒隆广场北座5楼537室	active	100
1115	PhoToShop福秀·越南餐厅		静安区	静安区北京西路静安星座4楼	active	90
1116	越厨西贡Saigon Bistrot(陆家嘴中心店)		浦东新区	浦东新区浦东南路899号陆家嘴中心L+MALL5楼515	active	120
1117	阮千金·法式越南菜		静安区	静安区静安公园内	active	100
1118	爱在河内越南餐厅		静安区	静安区武定路	active	80
1119	印象芽庄越式餐厅(新华路店)		长宁区	长宁区新华路398号丰臣影城1楼	active	81
1120	普榄越南餐厅(啦啦宝都店)		浦东新区	浦东新区新金桥路738号啦啦宝都5F519	active	70
1121	越南美食安宫AoBaBa		长宁区	长宁区仙霞路701号	active	90
1122	越洋越南菜		徐汇区	徐汇区永康路	active	95
1123	PHO LA越南粉		静安区	静安区延平路	active	75
1124	西贡Saigon越南菜(中环广场店)		黄浦区	黄浦区淮海中路381号中环广场	active	90
1125	星洲小馆·新加坡菜(太阳宫店)		虹口区	虹口区瑞虹路181号太阳宫L5-15&16	active	110
1126	星洲小馆·新加坡料理(田子坊店)		黄浦区	黄浦区泰康路田子坊	active	100
1127	芽笼芽笼新加坡餐厅(浦东嘉里城店)		浦东新区	浦东新区花木路1378号嘉里城负1层B111号	active	95
1128	芽笼芽笼新加坡餐厅(来福士广场店)		黄浦区	黄浦区西藏中路268号来福士广场B1层01A室	active	87
1129	钨节路新加坡餐厅		静安区	静安区新闸路1788号	active	90
1130	Secret Flavor(马来清真)		长宁区	长宁区黄金城道	active	120
1131	兴兴东南亚饮食阁		闵行区	闵行区黄桦路542号	active	80
1132	金椰壳(印力中心店)		杨浦区	杨浦区农林路69号印力中心2层02-07A	active	160
1133	南洋南香·东南亚美食(16铺店)		黄浦区	黄浦区南京西路	active	130
1134	Docks河畔餐厅(静安英迪格)		静安区	静安区山海关路388号静安英迪格酒店内	active	180
1135	Garuda巴东印尼餐厅		长宁区	长宁区延安西路	active	80
1136	娘惹情		静安区	静安区大沽路417号	active	110
1137	Jean Georges 上海	Jean Georges	黄浦区	黄浦区中山东一路3号外滩三号4楼	active	1200
1138	Masala Art Indian Cuisine(大沽路店)		静安区	静安区大沽路397号(近成都北路)	active	186
1139	L'Atelier de Joël Robuchon 乔尔·卢布松美食坊	L'Atelier de Joël Robuchon	黄浦区	黄浦区中山东一路18号外滩18号3楼	active	1600
1140	RANGOLI蓝果丽印度餐厅(古北SOHO店)		长宁区	长宁区红宝石路188号古北SOHO B1-25	active	100
1141	Maison Lameloise 莱美露滋	Maison Lameloise	浦东新区	浦东新区世纪大道501号上海中心大厦68楼	active	1500
1142	KLAY Modern Indian Restaurant(北京西路店)		静安区	静安区北京西路	active	160
1143	Le Comptoir de Pierre Gagnaire	Le Comptoir de Pierre Gagnaire	徐汇区	徐汇区永嘉路300号嘉佩乐酒店石库门内	active	1000
1144	虹盐RED SALT新派印巴餐厅(禧瑞广场店)		长宁区	长宁区延安西路2088号睿珑广场B146	active	124
1145	Phénix 斐霓丝餐厅酒吧	Phénix	静安区	静安区裕通路100号素凯泰酒店2楼	active	800
1146	Kaveen's Kitchen印度餐厅(虹桥店)		长宁区	长宁区延安西路2077号金桥大厦	active	110
1147	1929 by Guillaume Galliot	1929 by Guillaume Galliot	徐汇区	徐汇区长乐路与茂名南路交叉口近茂名南路128号	active	800
1148	Indian Kitchen(南印)		长宁区	长宁区虹梅路3911号老外街	active	100
1149	Dakshin南印餐厅		闵行区	闵行区虹泉路	active	90
1150	POPOT 博朴(徐汇店)	POPOT	徐汇区	徐汇区建国西路283号尚街LOFT 1幢109室	active	150
1151	Dev Bhoomi Curry House		闵行区	闵行区虹泉路	active	80
1152	POLUX	POLUX by Paul Pairet	黄浦区	黄浦区马当路245号新天地时尚II	active	180
1153	Bombay Bistro		静安区	静安区吴江路	active	130
1154	SHADOWS(安福路店)	SHADOWS	徐汇区	徐汇区安福路308号	active	200
1155	Indian Curry Hut		闵行区	闵行区永平南路181号	active	70
1156	LE VERRE à vin by MIG	Le Verre a Vin by MIG	静安区	静安区武定路近胶州路	active	220
1157	Vedas Indian Restaurant		长宁区	长宁区虹梅路3911号老外街	active	140
1159	Delhi Darbar		长宁区	长宁区延安西路	active	120
1160	Mignon 9	Mignon 9	徐汇区	五原路71号（近常熟路/乌鲁木齐路）	active	128
1161	Punjabi Bistro旁遮普		静安区	静安区南京西路	active	130
1162	Luneurs(洛克·外滩源店)	Luneurs Boulanger & Glacier	黄浦区	黄浦区虎丘路14号洛克·外滩源	active	80
1163	安比斯印度餐厅		黄浦区	黄浦区淮海中路	active	110
1164	Pain Chaud(建国西路店)	Pain Chaud	徐汇区	徐汇区建国西路256号近岳阳路	active	60
1165	Otantik黎凡特美食(吴江路店)		静安区	静安区吴江路15号1层	active	180
1166	La Boulangerie by Pierre Gagnaire	La Boulangerie	徐汇区	徐汇区永嘉路近岳阳路	active	70
1167	Otantik黎凡特美食(西藏中路店)		黄浦区	黄浦区西藏中路336号101-1B室	active	160
1168	Land of Butterful & Creamorous	Butterful & Creamorous	黄浦区	黄浦区兴业路123弄6号楼1楼L1-18单元	active	80
1169	MAKAN阿拉伯餐厅		黄浦区	黄浦区南京东路	active	150
1170	VERIE BAKEHOUSE(马当路店)	VERIE BAKEHOUSE	黄浦区	黄浦区马当路245号新天地时尚II L层L108	active	70
1171	Eli Falafel(人民广场店)		黄浦区	黄浦区九江路686号1层	active	80
1172	Brothers Kebab(奉贤路店)		静安区	静安区奉贤路310号(近陕西北路)	active	72
1173	Da Vittorio Shanghai	Da Vittorio Shanghai	黄浦区	黄浦区中山东二路600号BFC外滩金融中心南区1楼	active	2000
1174	Brothers Kebab(长寿路店)		普陀区	普陀区长寿路868号3楼	active	75
1175	8½ Otto e Mezzo Bombana	8½ Otto e Mezzo Bombana	黄浦区	黄浦区圆明园路169号协进大楼1-2楼	active	1500
1177	Mercato by Jean-Georges	Mercato	黄浦区	黄浦区中山东一路18号外滩18号6楼	active	600
1178	Habibi中东餐厅		徐汇区	徐汇区永康路131号(近襄阳南路)	active	150
1179	BOTTEGA 意库	BOTTEGA	静安区	静安区南京西路近铜仁路	active	130
1180	Shiraz波斯餐厅		闵行区	闵行区虹梅路3911号老外街	active	160
1181	Mammamia 玛米亚	Mammamia	静安区	静安区巨鹿路758号近常熟路	active	120
1182	Barbarossa		黄浦区	黄浦区南京西路231号2楼(人民公园内)	active	220
1183	TOPO EXPRESS	TOPO EXPRESS	徐汇区	徐汇区永康路近岳阳路	active	90
1184	Hoxa Bistro沙美大楼		黄浦区	黄浦区北京东路194号沙美大楼2楼	active	180
1185	PIZZENELLA	PIZZENELLA	徐汇区	徐汇区永康路185号近襄阳南路	active	90
1186	罗宋娃娃正宗俄罗斯菜		长宁区	长宁区长宁路中山公园附近	active	95
1187	Mozzarella e Vino	Mozzarella e Vino	黄浦区	黄浦区圆明园路21号近虎丘路	active	160
1188	Khachapuri格鲁吉亚美食		静安区	静安区延平路	active	110
1189	ALLORA 意大利西餐厅(外滩店)	ALLORA	黄浦区	黄浦区中山东二路近新开河外滩	active	200
1190	撒马尔罕乌兹别克餐厅		长宁区	长宁区古羊路	active	100
1191	Osteria Garden 生蚝花园餐厅	Osteria Garden	徐汇区	徐汇区宝庆路近复兴中路(原进贤路)	active	200
1192	丝路驿站中亚餐厅		闵行区	闵行区虹泉路	active	90
1193	Grappa's 意大利餐厅	Grappa's	黄浦区	黄浦区南京西路325号上海美术馆旁	active	220
1194	Vesta 意式餐厅	Vesta	静安区	静安区愚园路近江苏路	active	150
1195	何东故居披萨(襄阳店)	Heung San Restaurant	徐汇区	徐汇区襄阳北路近新乐路(何东故居老洋房)	active	180
1196	Mercado 505 Gourmet Restaurant	Mercado 505	静安区	静安区乌鲁木齐北路505号近华山路	active	400
1197	el Willy(中山东二路店)	el Willy	黄浦区	黄浦区中山东二路22号501近新永安路	active	500
1198	CRAZYONES 克芮旺斯(前滩店)	CRAZYONES	浦东新区	浦东新区耀体路308号晶耀前滩Crystal Plaza F3层	active	105
1199	CRAZYONES 克芮旺斯(合生汇店)	CRAZYONES 合生汇店	杨浦区	杨浦区五角场合生汇5楼L5-04	active	110
1200	EL Bodegon	EL Bodegon	静安区	静安区陕西北路600号近新闸路	active	180
1201	Brownstone Tapas & Lounge	Brownstone Tapas & Lounge	静安区	静安区铜仁路近南京西路	active	200
1202	Tomatito	Tomatito	黄浦区	黄浦区太仓路近马当路新天地	active	260
1203	宝莱纳餐厅(北外滩店)	Paulaner North Bund	虹口区	虹口区东大名路500号北外滩航海公园往外滩方向一号平台2楼	active	300
1204	德国瀚克硕啤酒花园餐厅 Hacker-Pschorr	Hacker-Pschorr	杨浦区	杨浦区安浦路615号东方渔人码头B区103	active	160
1205	宝莱纳餐厅(长宁来福士店)	Paulaner Changning Raffles	长宁区	长宁区长宁路1193号长宁来福士广场	active	280
1206	宝莱纳餐厅(西岸梦中心店)	Paulaner West Bund	徐汇区	徐汇区龙腾大道2266号Gate M西岸梦中心	active	280
1207	宝莱纳餐厅(新天地店)	Paulaner Xintiandi	黄浦区	黄浦区太仓路181弄新天地北里	active	280
1208	德国啤酒屋(安亭路老洋房)	Brotzeit German Bier Restaurant	徐汇区	徐汇区安亭路近永嘉路老洋房	active	220
1209	飞象西餐厅	Feixiang Russian Restaurant	静安区	静安区共和新路2750号锦荣国际大酒店1楼	active	150
1210	KIRILLITSA 西里尔俄罗斯餐厅	KIRILLITSA	黄浦区	黄浦区汉口路201号5楼(老市府大楼)	active	600
1211	俄士厨房(环球港店)	Russian Kitchen	普陀区	普陀区中山北路3300号月星环球港4楼	active	130
1212	HELLO KIEV 乌克兰主题餐厅(世博源店)	HELLO KIEV	浦东新区	浦东新区世博大道1368号世博源	active	150
1213	哈尔滨餐厅(海派俄式)	Harbin Restaurant	虹口区	虹口区四川北路近武进路	active	80
1214	Wolfgang's Steakhouse 沃夫冈牛排馆	Wolfgang's Steakhouse	虹口区	虹口区东长治路588号白玉兰广场1楼L1-05	active	1100
1215	Cantina Agave(富民路店)	Cantina Agave	徐汇区	徐汇区富民路291号悟锦世纪大厦1层01A室	active	130
1216	El Santo Tacos&Tequila(158坊店)	El Santo	徐汇区	徐汇区建国西路158号158坊	active	130
1217	Morton's The Steakhouse 莫尔顿牛排坊	Morton's The Steakhouse	浦东新区	浦东新区世纪大道8号国金中心商场4楼15-16号商铺	active	1200
1218	LOS PACOS帕库墨西哥餐厅(上生新所店)	Los Pacos	长宁区	长宁区延安西路1262号上生新所5号楼101室	active	120
1219	Texas Roadhouse 德州公路牛排馆(世纪汇店)	Texas Roadhouse	浦东新区	浦东新区世纪大道1192号世纪汇广场	active	200
1220	Maya	Maya Restaurant	静安区	静安区巨鹿路568弄10号2楼	active	140
1221	Mayita	Mayita Shanghai	黄浦区	黄浦区寿宁路98号6楼	active	140
1222	Blue Frog 蓝蛙	Blue Frog	长宁区	长宁区虹桥路1号南丰城内	active	150
1223	El Luchador	El Luchador Xintiandi	徐汇区	徐汇区永康路85号	active	130
1224	Laya Burger 拉亚汉堡(宜山路店)	Laya Burger	徐汇区	徐汇区中山西路2006号近宜山路	active	80
1225	CHIHUAHUA墨西哥餐厅	Chihuahua	静安区	静安区新闸路1788号2楼	active	100
1226	Tequilaz Mexican Bar	Tequilaz	静安区	静安区陕西北路362号(近北京西路)	active	110
1227	Bourbon Cookhouse 玻本美式餐厅酒吧	Bourbon Cookhouse	闵行区	闵行区先锋街66号近金汇路	active	200
1228	Tajine Moroccan塔金摩洛哥中东餐厅	Tajine Moroccan	黄浦区	黄浦区延安东路7号2楼(华尔道夫酒店对面)	active	180
1229	Chili's 奇利斯(陆家嘴滨江店)	Chili's American Grill & Bar	浦东新区	浦东新区富城路近滨江大道(陆家嘴滨江)	active	180
1230	Brut Eatery悦璞食堂(肇嘉浜路店)	Brut Eatery	徐汇区	徐汇区肇嘉浜路238号地上一层(嘉善路地铁站2号口步行150米)	active	130
1232	Crafted 蔻阁梧桐露台西餐厅	Crafted	徐汇区	徐汇区衡山路近乌鲁木齐中路	active	150
1233	铁手咖啡制造局Metal Hands(永嘉路店)	Metal Hands	黄浦区	黄浦区永嘉路37号	active	48
1234	尚牛社会 Beef & Liberty	Beef & Liberty	静安区	静安区南京西路1376号上海商城111号商铺近西康路	active	180
1235	PAIN CHAUD百丘(建国西路店)	PAIN CHAUD	徐汇区	徐汇区建国西路256号(嘉善路地铁站2号口步行420米)	active	52
1236	gluglu面包店(思南路店)	gluglu	黄浦区	黄浦区思南路30号(淮海中路地铁站1号口步行210米)	active	45
1237	Shake Shack 奶昔小屋	Shake Shack	静安区	静安区南京西路1601号越洋广场	active	90
1238	SMAKA咖啡烘焙	SMAKA	长宁区	长宁区愚园路769号(江苏路地铁站3号口步行90米)	active	50
1239	Element Fresh 新元素	Element Fresh	静安区	静安区南京西路近静安寺(久光百货)	active	120
1240	LUNEURS月乐诗冰淇淋咖啡(北外滩来福士店)	Luneurs	虹口区	虹口区东大名路999号北外滩来福士01层11A室	active	55
1241	Speak Low彼楼	Speak Low	黄浦区	黄浦区复兴中路579号(近瑞金二路)	active	190
1242	The Nest(外滩)	The Nest	黄浦区	黄浦区南京东路20号外滩(外滩源33)	active	150
1243	鲜得来排骨年糕(雁荡店)	Xian De Lai	黄浦区	黄浦区雁荡路9号(近淮海中路)	active	40
